id,event_id,meet,date,name,age,body_weight,snatch1,snatch2,snatch3,snatch_best,cj1,cj2,cj3,cj_best,total
382677,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Eleanor Cler,Women's 16-17 Age Group 77+kg,105.5,68,72,75,75,84,-88,91,91,166
382678,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Julian  Pina,Men's 16-17 Age Group 71kg,69.2,65,68,71,71,95,-101,-102,95,166
382679,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Zoe Fiala,Women's 16-17 Age Group 58kg,55.85,68,71,-74,71,86,90,94,94,165
382680,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,liam gargan,Men's 14-15 Age Group 65kg,64.3,-65,65,69,69,86,90,96,96,165
382681,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Henry Faye,Men's 14-15 Age Group 71kg,70.65,70,75,-77,75,90,-95,-100,90,165
382682,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Samuel Schulz,Men's 14-15 Age Group 79kg,77.85,67,71,-75,71,90,-93,93,93,164
382683,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Alyssa McMurtrie,Women's 16-17 Age Group 69kg,66.8,66,69,72,72,89,92,-95,92,164
382684,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Avery Miller,Women's 16-17 Age Group 77+kg,103.3,64,68,72,72,83,88,92,92,164
382685,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Aidan Griesser,Men's 14-15 Age Group 65kg,63.55,65,-71,72,72,86,91,-97,91,163
382686,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Ellen Lassere,Women's 16-17 Age Group 58kg,55.85,67,70,-74,70,-91,92,-100,92,162
382687,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Taylor Page,Men's 14-15 Age Group 79kg,79,70,-73,74,74,88,-92,-92,88,162
382688,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Allie Nichols,Women's 16-17 Age Group 63kg,59.8,70,-73,-73,70,89,-92,92,92,162
382689,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Alexis Rissler,Women's 16-17 Age Group 77kg,75.9,67,70,73,73,85,-89,89,89,162
382690,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,JONAH BAHARIN,Men's 14-15 Age Group 65kg,61,64,-67,70,70,85,-88,91,91,161
382691,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Payton Mangay-ayam,Women's 16-17 Age Group 63kg,61.95,-67,68,71,71,87,90,-93,90,161
382692,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Alexander Ling,Men's 16-17 Age Group 71kg,68.65,64,67,70,70,86,91,-95,91,161
382693,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Mateo Jonah Limbo,Men's 16-17 Age Group 71kg,69.6,-65,66,-71,66,91,95,-100,95,161
382694,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Bradley Garza,Men's 14-15 Age Group 79kg,72.65,65,-70,73,73,-85,-87,87,87,160
382695,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Sadie Merritt,Women's 16-17 Age Group 63kg,62.1,66,69,-71,69,85,88,91,91,160
382696,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Jason Goico,Men's 16-17 Age Group 60kg,58.6,65,70,75,75,85,-90,-93,85,160
382697,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Layah Slaughter,Women's 16-17 Age Group 77kg,73.25,70,-74,-75,70,-88,88,90,90,160
382698,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Brynn Catalano,Women's 16-17 Age Group 58kg,55.3,69,-72,-73,69,87,90,-94,90,159
382699,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Stephanie Griffith,Women's 16-17 Age Group 77kg,76.65,-70,-70,70,70,82,-88,89,89,159
382700,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Weston McGrath,Men's 14-15 Age Group 56kg,54.8,61,65,69,69,81,85,89,89,158
382701,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Aiden  Liao,Men's 14-15 Age Group 71kg,69.1,-65,65,68,68,90,-94,-97,90,158
382702,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Luke Partin,Men's 14-15 Age Group 79kg,75.3,65,68,70,70,85,88,-90,88,158
382703,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Diego Cordero,Men's 16-17 Age Group 56kg,53.3,-68,-68,68,68,86,90,-95,90,158
382704,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Madison Hoblit,Women's 16-17 Age Group 77+kg,99.4,-65,65,-72,65,81,87,93,93,158
382705,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Benjamin Dufresne,Men's 16-17 Age Group 71kg,66.85,-65,-65,65,65,85,89,93,93,158
382706,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Eva Windsor,Women's 14-15 Age Group 69+kg,101.9,65,68,-71,68,80,85,89,89,157
382707,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Erik Hayrapetyan,Men's 16-17 Age Group 71kg,69.5,-65,-65,65,65,87,92,-97,92,157
382708,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Marquaviun  Holloway,Men's 16-17 Age Group 71kg,67.95,58,61,-64,61,88,93,96,96,157
382709,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Bryant Charles,Men's 14-15 Age Group 79+kg,99.4,65,70,-75,70,80,86,-90,86,156
382710,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Ryan  Murphy,Men's 14-15 Age Group 79+kg,149.7,-61,61,65,65,83,86,91,91,156
382711,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Vienna Belli,Women's 16-17 Age Group 69kg,64.3,63,66,70,70,83,86,-90,86,156
382712,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Anahlis Rubio,Women's 16-17 Age Group 77+kg,104.25,65,67,70,70,83,86,-90,86,156
382713,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Grady Sterling,Men's 14-15 Age Group 71kg,68.2,62,65,68,68,77,82,87,87,155
382714,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Gavin DiBiasie,Men's 16-17 Age Group 65kg,63.45,-70,70,74,74,80,81,-83,81,155
382715,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,August Ewing-Sohtun,Men's 16-17 Age Group 65kg,63.95,63,67,71,71,84,-88,-88,84,155
382716,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Isabella Wray,Women's 16-17 Age Group 77+kg,94.07,67,70,-73,70,85,-89,-90,85,155
382717,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Daniel Rinaldi,Men's 16-17 Age Group 79kg,77.8,62,-65,-65,62,86,89,92,92,154
382718,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Samantha Goodman,Women's 16-17 Age Group 69kg,67.2,63,67,-70,67,82,85,-89,85,152
382719,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Reagan Herchold,Women's 14-15 Age Group 58kg,56.6,64,66,-68,66,82,85,86,86,152
382720,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Maryam Grafton,Women's 14-15 Age Group 58kg,55.6,62,65,67,67,81,84,-86,84,151
382721,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Bryce Niedzielski,Men's 14-15 Age Group 71kg,70.65,62,-66,68,68,-83,83,-90,83,151
382722,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Taylor Bush,Women's 16-17 Age Group 63kg,61.8,-63,63,67,67,77,84,-88,84,151
382723,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Noah Presley,Men's 16-17 Age Group 65kg,63.15,63,66,-69,66,81,85,-91,85,151
382724,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Mason Muench,Men's 16-17 Age Group 71kg,66.5,65,-69,-72,65,-86,86,-90,86,151
382725,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Alyssa Hines,Women's 14-15 Age Group 69+kg,72.2,65,-68,-68,65,81,84,-89,84,149
382726,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Stephen Combs,Men's 14-15 Age Group 79+kg,95.1,60,63,66,66,76,79,83,83,149
382727,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Jaxson Van Horn,Men's 16-17 Age Group 60kg,57.55,60,62,64,64,83,84,85,85,149
382728,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,McKenzie  Kuykendall,Women's 16-17 Age Group 77kg,73.25,58,61,-63,61,86,88,-92,88,149
382729,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Addison Eicher,Women's 14-15 Age Group 63kg,62.8,57,61,63,63,76,80,85,85,148
382730,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Kodi McBride,Women's 14-15 Age Group 69+kg,78.3,-65,-66,66,66,78,-81,82,82,148
382731,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Bristol Dixon,Women's 14-15 Age Group 69+kg,78.85,59,62,65,65,79,83,-87,83,148
382732,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Jackson Nelson,Men's 14-15 Age Group 79+kg,122.15,68,-72,-73,68,80,-85,-86,80,148
382733,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Stevie Majoros,Women's 16-17 Age Group 69kg,68.1,-59,59,63,63,78,82,85,85,148
382734,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,William  Redding,Men's 16-17 Age Group 65kg,63,59,62,65,65,81,83,-85,83,148
382735,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Chloe Desjardins,Women's 14-15 Age Group 69+kg,70.8,62,65,68,68,74,-78,78,78,146
382736,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Lucy Korn,Women's 16-17 Age Group 63kg,59.65,63,66,-69,66,77,80,-83,80,146
382737,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,nya williams,Women's 16-17 Age Group 53kg,52.15,56,60,63,63,75,79,82,82,145
382738,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Jordan Schwenneker,Women's 16-17 Age Group 58kg,56.65,61,64,67,67,75,78,-80,78,145
382739,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Wyatt Nelson,Men's 16-17 Age Group 56kg,55.35,62,65,-68,65,80,-83,-83,80,145
382740,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Jace Doty,Men's 16-17 Age Group 65kg,63.95,61,64,-67,64,81,-85,-85,81,145
382741,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Brock Bates,Men's 14-15 Age Group 60kg,57.1,56,59,62,62,76,79,82,82,144
382742,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-22,Keagan Card,Men's 14-15 Age Group 65kg,63.7,59,61,-65,61,83,-86,-87,83,144
382743,6948,"2025 National Youth Championships, Powered by Rogue Fitness",2025-06-23,Stella Stimpson,Women's 16-17 Age Group 77+kg,109.2,65,-70,-70,65,78,79,-82,79,144
